index,ID,Label,snr,amplitude,peak_frequency,central_freq,duration,bandwidth,chisq,chisq_dof,GPStime,channel,Air_Compressor,Blip,Chirp,Extremely_Loud,Helix,Koi_Fish,Light_Modulation,Low_Frequency_Burst,Low_Frequency_Lines,None_of_the_Above,No_Glitch,Paired_Doves,Power_Line,Repeating_Blips,Scattered_Light,Scratchy,Tomte,Violin_Mode,Wandering_Line,Whistle
15940,SJPdy4zU2o,Scratchy,7.61433,4.93443e-23,212.58041,243.71253,0.07422,125.96185,0.0,0.0,1127750589.76,H1:GDS-CALIB_STRAIN,2.20973242904e-06,0.00010007336823,1.61914140335e-05,2.89689546662e-06,0.000122650584672,3.16319847116e-06,3.26462868543e-05,1.10396886157e-05,0.000213665000047,0.0003002617741,0.000586133508477,1.66099641774e-06,5.32554659003e-05,0.000523977098055,3.04316426991e-06,0.997607409954,1.67651762695e-06,2.69338033831e-06,1.97854842554e-06,0.000413372530602
15941,llgeOYjwOe,Scratchy,7.76543,5.71618e-23,171.21339,207.90217,0.63672,197.58257,0.0,0.0,1127511508.6,H1:GDS-CALIB_STRAIN,1.79641834741e-09,3.57567091669e-06,3.87848285754e-06,2.16426528254e-07,5.77243099542e-07,5.87082809034e-08,5.92603335292e-08,2.11539781958e-06,5.9161570789e-06,0.0023629583884,1.21101438708e-05,3.22552362597e-09,3.23584856687e-07,1.47898226714e-05,1.13209965846e-08,0.997589409351,3.32159864058e-08,1.23824861475e-09,5.55165229343e-07,3.38258246302e-06
15945,nKPHM9L2EW,Scratchy,10.90881,7.93009e-23,163.10454,2375.034,5.53906,4732.15808,0.0,0.0,1134327751.06,H1:GDS-CALIB_STRAIN,1.59361801533e-10,1.26109753751e-07,1.9862189049e-07,6.36062651438e-08,0.0013172904728,5.41153362121e-08,1.06573700975e-07,1.61529584375e-07,1.00465490505e-06,0.00109791429713,3.40613769367e-06,4.68467209469e-10,4.04755451378e-10,7.63718708185e-06,2.17948716852e-08,0.997572004795,5.01917751805e-09,6.68541402793e-11,2.08868700113e-10,2.2689810919e-08
15949,JTTYsa7PnT,Scratchy,7.79231,5.49798e-23,183.49487,220.76003,0.14453,171.86685,0.0,0.0,1128699977.71,H1:GDS-CALIB_STRAIN,6.16388273755e-09,5.15816395819e-07,1.21082721307e-05,2.70562683369e-08,0.00229921494611,1.89411267115e-07,1.36888465008e-08,1.95643217182e-08,2.00091090363e-08,9.5387287729e-05,8.4686667833e-05,9.98032589905e-09,2.20339742896e-07,1.67440957739e-05,2.42578934717e-08,0.997477114201,1.34084707781e-08,1.79516124188e-09,7.02267521913e-10,1.36768230732e-05
15950,2izkrbDAnw,Scratchy,7.52812,1.56665e-22,293.82318,264.89929,0.25781,193.23333,0.0,0.0,1130094124.15,H1:GDS-CALIB_STRAIN,4.09204290008e-07,7.84908297646e-06,1.27211978906e-05,7.076959605e-07,0.000245824805461,5.294108405e-07,6.58369663142e-06,4.789234481e-06,0.000685057311784,0.000691511610057,0.00069260125747,5.31915418378e-07,4.75068191008e-06,0.000148710911162,2.13857560993e-06,0.997469067574,6.06325102126e-07,1.52316403046e-07,2.8687802569e-06,2.25655221584e-05
15951,tnMwm4p7mA,Scratchy,7.67684,6.54659e-23,171.21339,157.51219,0.17188,184.43742,0.0,0.0,1128781876.37,H1:GDS-CALIB_STRAIN,2.1525413274e-07,1.60191684699e-05,1.39651065183e-05,1.02355761555e-06,0.000930570473429,8.96543383533e-07,4.44792760845e-07,4.06733647651e-07,1.33196390379e-05,0.000624218781013,0.000861504522618,1.77844739824e-07,2.67951600108e-06,4.428318789e-05,2.07332186619e-06,0.997465193272,8.3083722302e-07,8.07387081636e-08,4.9863924545e-08,2.20632755372e-05
15952,USibbJSwGk,Scratchy,7.7635,6.54209e-23,123.75406,135.64165,0.4375,135.41284,0.0,0.0,1128774491.74,H1:GDS-CALIB_STRAIN,5.54574377531e-08,0.000712794309948,1.82738112926e-05,6.55852318232e-07,1.33427729452e-05,5.26236817677e-07,1.16183215937e-07,1.40671350124e-08,2.0870611479e-06,6.10204406257e-05,0.000401709607104,5.93065792032e-08,0.000498694716953,0.000828932330478,1.60292927376e-07,0.997446656227,2.40665031015e-06,3.56249825018e-06,1.39907024277e-06,7.50817298467e-06
15954,L15Sw1Zjxv,Scratchy,7.55872,4.74487e-23,200.36002,236.13672,0.05469,141.11348,0.0,0.0,1128870407.19,H1:GDS-CALIB_STRAIN,2.62109556282e-09,5.81088352192e-06,9.37183085625e-06,2.41899726916e-07,0.00021512414969,5.70334862005e-07,5.51925995751e-06,3.59695404768e-05,0.000342532352079,0.000435358728282,9.06820932869e-05,3.01174694073e-08,2.37660593427e-08,6.87525607646e-05,2.10633444908e-07,0.997446119785,9.4773575654e-08,1.37709690762e-07,7.72824719775e-08,0.00134337635245
15956,Qgeieq8BQ2,Scratchy,8.3887,6.43408e-23,141.12664,2011.65676,0.21875,3803.74334,0.0,0.0,1128782511.95,H1:GDS-CALIB_STRAIN,6.39963415594e-09,3.93661957787e-06,4.39468340119e-06,3.30216636257e-07,2.68386174866e-05,2.20464627887e-07,1.90534208855e-07,5.21461856806e-07,4.39537916463e-06,0.000630143622402,0.00185244053137,6.2586437366e-08,2.13898260881e-06,5.92525175307e-05,2.93031412468e-08,0.997404038906,6.49529511065e-07,1.65068087199e-07,4.07629784149e-07,9.86187660601e-06
15958,z4uY1eluak,Scratchy,7.64983,5.85411e-23,86.26552,123.80569,0.5625,83.54858,0.0,0.0,1127048232.53,H1:GDS-CALIB_STRAIN,6.82450092881e-07,9.1623969638e-06,6.50529636914e-06,2.6723666906e-06,8.62412416609e-05,3.46808036511e-07,5.19180396452e-08,4.43847341103e-08,4.09089698223e-05,0.00131959409919,0.000505506584886,4.77956973555e-07,0.000521563517395,0.000103563332232,1.60901174695e-06,0.997388541698,8.27694748295e-07,3.14930980494e-06,9.16948181384e-07,7.63524349168e-06
15963,PzlmhI1urL,Scratchy,8.92372,1.83291e-22,294.1044,314.07046,0.38672,296.98097,0.0,0.0,1129319199.93,H1:GDS-CALIB_STRAIN,1.75046892537e-08,1.09233226908e-07,7.88706628896e-08,1.20072584764e-07,1.14860540634e-06,7.06752061319e-08,5.90172284376e-08,6.60697253352e-07,4.6884513722e-05,0.00259019411169,4.62961106678e-05,2.93378832339e-08,9.09966615836e-07,6.90796468916e-06,3.09303516133e-08,0.997259914875,1.34920732364e-08,4.13809164712e-09,1.36007802212e-05,3.29465983668e-05
15964,d6ymLk69vD,Scratchy,7.76387,7.52723e-23,263.94216,294.40585,0.125,182.11557,0.0,0.0,1128273288.88,H1:GDS-CALIB_STRAIN,5.06646529175e-08,1.6635628981e-06,1.39806320476e-06,1.35415393743e-06,2.888835661e-05,1.5577211343e-06,1.13938749564e-05,5.75376034249e-05,0.000239540284383,0.00213360623457,1.8404896764e-05,2.92866133123e-07,2.03515654107e-07,0.000204859781661,1.22012011161e-07,0.99725073576,2.60912855765e-07,1.18253975501e-08,1.53496457642e-05,3.27692177962e-05
15965,EBQmONaNTY,Scratchy,7.89708,5.16111e-23,145.00344,1346.64545,0.78125,2493.63552,0.0,0.0,1130592535.52,H1:GDS-CALIB_STRAIN,5.72917144837e-07,5.09333767695e-05,1.7948279492e-05,1.49620439061e-06,0.000155364017701,3.56350994934e-07,7.34832065064e-06,6.77185653331e-06,0.000185622149729,0.000442798598669,0.00159493496176,3.68924048644e-07,4.24238214691e-06,3.41791055689e-05,4.62329717266e-06,0.997247159481,7.15321846201e-07,2.45998262471e-06,1.8640801045e-06,0.00024024292361
15968,QwrfM6oRtD,Scratchy,10.17518,5.69701e-23,167.09856,3364.17901,4.95117,6709.23083,0.0,0.0,1130601147.58,H1:GDS-CALIB_STRAIN,3.32496767896e-08,1.89868944744e-06,3.92457923226e-06,2.86275138706e-07,0.000785729615018,2.66247013769e-07,2.71595763479e-06,4.67478866994e-06,3.77488795493e-05,0.00186595018022,0.000230001460295,1.29774761604e-07,6.84774690285e-08,8.20352397568e-06,1.60832621532e-06,0.997033059597,1.52363838879e-07,6.83790588596e-08,3.45537536361e-08,2.34710223594e-05
15970,IEgE1OyWuD,Scratchy,7.53245,4.98962e-23,206.40207,2153.21792,0.12256,3999.83512,0.0,0.0,1130081140.04,H1:GDS-CALIB_STRAIN,7.80856979077e-09,1.03645588752e-05,5.73361057832e-06,5.03636840676e-07,5.23414382769e-05,7.21024775885e-07,5.93335607846e-06,0.000168651138665,0.000326864887029,0.00167090643663,2.57557549048e-05,3.39371339919e-08,1.32526096763e-08,1.09533584691e-05,2.71246932471e-07,0.996999621391,1.22206472497e-07,4.88854077219e-08,3.34294242066e-07,0.000720841635484
15973,k1ozSpXCcS,Scratchy,7.764,6.05258e-23,128.88965,865.50579,0.8125,1531.35618,0.0,0.0,1130507829.73,H1:GDS-CALIB_STRAIN,9.90161425074e-11,7.05906657572e-08,1.91474555322e-07,9.03106069927e-08,1.36711116738e-06,9.51552703299e-09,5.02077348585e-08,1.6385952506e-07,5.62659943171e-06,0.00301063084044,3.90476043322e-06,1.13481068986e-09,1.38821620865e-08,7.97369193606e-06,1.0590158972e-08,0.996969759464,3.66336716517e-09,1.28914068309e-09,6.81139677994e-09,1.02150835346e-07
16021,ePqmvDf2NE,Scratchy,10.20413,6.91942e-23,171.21339,243.21701,0.94531,266.86384,0.0,0.0,1129306598.99,H1:GDS-CALIB_STRAIN,3.55664275808e-09,1.67339507584e-07,4.51792573131e-07,1.0508654924e-07,0.00113544531632,6.99141295968e-08,8.78460650711e-06,0.000188769889064,0.000742620672099,0.00273237726651,3.28555724991e-05,2.72347566721e-08,9.16235490256e-11,2.20465676648e-06,1.1089490215e-07,0.995153665543,1.58260426986e-08,3.58076374107e-10,5.52512202656e-10,2.33712489717e-06
16032,iD4YVmrTTM,Scratchy,8.52697,1.8377e-22,294.1044,891.89852,2.32617,1452.63709,0.0,0.0,1128273291.31,H1:GDS-CALIB_STRAIN,5.91758420043e-09,2.10616910579e-08,5.54326149427e-08,2.54923889997e-07,6.58191993352e-06,4.19872179691e-07,1.05127632821e-07,6.24565075213e-07,2.57070951193e-06,0.00535825360566,6.52369294585e-07,2.39384174705e-08,1.73895955413e-08,1.86393408512e-05,1.50503893792e-08,0.994591832161,7.56996154649e-09,2.01251473819e-10,1.21313942145e-05,7.77886361902e-06
16038,HeqoBjyhKy,Scratchy,8.70242,5.26486e-23,236.87324,243.21701,0.50781,266.86384,0.0,0.0,1129311450.75,H1:GDS-CALIB_STRAIN,7.21975027318e-07,2.30327041209e-05,5.18749147886e-05,1.45899446125e-06,0.000175076827873,2.03411718758e-06,1.57713998306e-06,6.77968000673e-06,5.91516654822e-05,0.0025127066765,0.00251355045475,8.57400038967e-07,8.39887252368e-06,3.04263739963e-05,2.43712588599e-06,0.994170188904,1.54013537212e-06,4.53138540024e-07,2.76333003058e-06,0.000434968824266
16047,4kkQMrZBCD,Scratchy,7.78438,5.52046e-23,193.10961,2024.45387,0.5625,3775.50048,0.0,0.0,1130601652.47,H1:GDS-CALIB_STRAIN,4.43583658694e-08,6.08882373854e-07,1.71939734628e-06,4.47500184464e-07,8.27558505989e-06,2.81463911733e-07,3.14015750291e-07,7.6147866821e-06,8.91351737664e-05,0.00255004456267,0.00296797393821,7.06090617086e-08,9.55127802627e-07,7.74417912908e-06,2.98593022308e-07,0.993857204914,2.13821195416e-07,6.84332590595e-08,1.23566076127e-06,0.000505722535308
16049,s5gFmneWw7,Scratchy,9.25508,1.99462e-22,294.1044,332.95451,0.89062,259.21288,0.0,0.0,1128273288.22,H1:GDS-CALIB_STRAIN,1.0210497976e-06,2.94204392048e-06,7.27856695448e-06,3.96120367441e-06,9.40275494941e-05,3.83201404475e-06,2.73038949672e-06,2.00615704671e-05,0.000114554852189,0.00584717467427,2.63522633759e-05,9.1045234285e-07,2.15290310734e-06,0.000132330009365,1.80836752861e-06,0.993687927723,4.18950861558e-07,7.2081589586e-09,2.57463307207e-05,2.47367079282e-05
16053,zlqlcVMyjW,Scratchy,9.57155,7.01738e-23,108.16412,2410.83518,3.09375,4660.55572,0.0,0.0,1130157468.41,H1:GDS-CALIB_STRAIN,8.45978291864e-08,5.74242960738e-07,1.59646015163e-06,1.50292407852e-06,5.75735884922e-06,1.89717354715e-07,1.13170834481e-07,1.31675756165e-06,7.34808490961e-05,0.00297791347839,0.00346865691245,1.53302181616e-07,8.01943042461e-06,8.06291063782e-06,6.2493245423e-07,0.993415951729,5.40593077858e-07,1.84306117035e-07,1.97115082301e-06,3.33176867571e-05
16059,VRksG0PZLG,Scratchy,7.67928,4.86825e-23,212.58041,253.6414,0.40625,246.01505,0.0,0.0,1127240253.96,H1:GDS-CALIB_STRAIN,4.81995527934e-08,4.57166652268e-06,3.10124414682e-05,6.40491691684e-07,0.000435500696767,3.1904419302e-06,3.04639570459e-07,4.74343278256e-06,2.70305895356e-06,0.00625041732565,1.32054128699e-05,3.33133840513e-08,4.51546895874e-07,9.0174136858e-05,1.63560812894e-07,0.993154704571,1.85336915592e-07,6.93792245876e-10,1.0212762902e-07,7.82491042628e-06
16074,yZlgMzRBlH,Scratchy,7.87797,5.24878e-23,129.38519,1133.26673,1.23438,2056.76161,0.0,0.0,1128296622.58,H1:GDS-CALIB_STRAIN,1.3850947056e-08,1.40031900742e-07,4.1972867848e-07,5.62069430998e-07,4.09433268942e-05,5.0947328134e-08,5.95944311499e-06,5.73219294893e-05,0.00165210163686,0.00530928745866,0.000371159461793,1.09794328296e-07,2.81218923703e-08,3.79411221729e-06,8.7554417405e-07,0.992499291897,7.19790662629e-08,5.81013068768e-07,8.68248605457e-07,5.64021393075e-05
16076,LBx8Ej8O4F,Scratchy,8.97324,6.06567e-23,96.85822,464.78199,1.3125,783.98157,0.0,0.0,1128168601.05,H1:GDS-CALIB_STRAIN,3.14297921022e-07,2.83969143311e-07,9.207605558e-07,6.68726897857e-07,4.77163448522e-05,5.09751991729e-08,2.18464748514e-08,4.5513729674e-08,4.49931176263e-05,0.000762536597904,0.00640011951327,3.56880917707e-07,8.18689222797e-05,1.19306678243e-05,2.26547896887e-07,0.99240976572,2.32287106883e-07,1.44695945892e-06,5.48990158222e-07,0.000235943647567
16085,h7dBDt6dvA,Scratchy,8.45337,6.47393e-23,83.80355,123.79164,0.51172,83.57668,0.0,0.0,1127624889.03,H1:GDS-CALIB_STRAIN,2.696778445e-08,6.24400456672e-07,6.83506755195e-07,4.17600176661e-07,1.63550503203e-05,9.94704141277e-09,1.06185680693e-07,7.04301257315e-08,0.000156392561621,0.000180116287083,0.00784386880696,1.01645760253e-07,4.68245234515e-05,6.02525960858e-06,3.55453863676e-07,0.991690397263,5.28907726505e-08,6.44860665489e-06,9.83032009572e-07,5.01382673974e-05
16086,7LypO7KRwa,Scratchy,11.65808,7.46018e-23,212.58041,1888.4354,2.83203,3609.8021,0.0,0.0,1127763148.78,H1:GDS-CALIB_STRAIN,1.33035429895e-10,3.9198960744e-10,3.26107230109e-09,3.21301492079e-08,5.37016831004e-07,1.45160985454e-08,1.35112534494e-08,1.60087793688e-07,1.71968838458e-06,0.00847138650715,7.10734275344e-06,1.96846261513e-10,2.43574982406e-09,2.83740064333e-07,1.14506293336e-09,0.991518378258,3.27472104988e-10,2.18474786873e-11,9.76579972445e-09,3.60635084462e-07
16097,Pbi28hLgyL,Scratchy,12.40628,7.05748e-23,237.32802,247.9907,3.94531,429.14051,0.0,0.0,1129305333.32,H1:GDS-CALIB_STRAIN,2.20939558315e-10,5.2154569552e-10,2.33677255324e-09,8.3950340013e-09,8.91784475243e-06,5.36518456329e-08,3.13188941448e-09,1.02928609635e-07,9.77012177827e-07,0.00916175823659,5.57664634471e-07,2.16050496937e-10,1.23280030628e-09,3.09053802994e-07,1.42749534415e-09,0.990819811821,4.25027374407e-10,2.86448382375e-12,3.31068825687e-08,7.46043178879e-06
16113,Tqblxsa5Yf,Scratchy,7.68961,5.09097e-23,212.58041,205.95334,0.57812,201.48023,0.0,0.0,1128705556.66,H1:GDS-CALIB_STRAIN,1.91422515172e-07,1.47604787344e-05,3.54861949745e-05,5.84358588185e-07,0.000293366785627,7.91025513536e-07,8.23060531729e-07,5.82272241445e-06,6.29055502941e-05,0.000721509859432,0.00812403019518,3.59794938731e-07,6.42487111691e-06,5.03904775542e-05,7.55354108151e-07,0.989125430584,5.03865805968e-07,1.35824814151e-06,7.39349343348e-06,0.00154710921925
16120,9tseubZcVP,Scratchy,8.41303,5.67531e-23,153.65439,144.04368,0.23438,118.60878,0.0,0.0,1128781928.93,H1:GDS-CALIB_STRAIN,4.98379085911e-06,0.000642008904833,0.000175283872522,1.7796006432e-05,3.55239390046e-05,1.24908262933e-06,1.39553840199e-05,1.40655083669e-05,0.00261556194164,0.00211895164102,0.00419574277475,8.26251721264e-07,0.00133859808557,0.000107704057882,1.83710199053e-05,0.988351881504,1.70336761585e-06,7.90483099991e-05,1.47370119521e-05,0.00025199339143
16124,PIqkBB3Glj,Scratchy,8.33852,5.70078e-23,183.49487,176.55465,0.59375,146.3525,0.0,0.0,1127665921.36,H1:GDS-CALIB_STRAIN,1.23787273765e-08,0.00107273645699,1.7711556211e-05,6.38828737465e-07,0.00258541060612,7.29003704691e-06,2.2279087716e-05,0.000122502155136,6.5205633291e-05,0.00117996055633,0.00344794872217,7.1518648781e-08,2.1008413853e-07,0.000256960367551,5.93136405769e-07,0.987946808338,1.68985593518e-06,7.74131834191e-08,4.80437734041e-07,0.00327143026516
16128,9PJiDFsDjA,Scratchy,8.06557,5.31746e-23,153.65439,169.56273,0.23828,160.33633,0.0,0.0,1128867788.69,H1:GDS-CALIB_STRAIN,7.17117472959e-07,9.56827570917e-05,3.00094179693e-05,1.38867380883e-06,0.000123729201732,4.22037032877e-07,1.44512205225e-06,2.10688649531e-05,0.000176624613232,0.00224820198491,0.00939800404012,8.38415246562e-07,2.77652143268e-05,1.9587801944e-05,2.36114397012e-06,0.987786471844,3.4032361782e-06,2.70072655439e-06,7.80755158303e-07,5.88115944993e-05
16130,IPI2tHxlJt,Scratchy,7.55675,5.30771e-23,96.85822,146.37132,0.6875,113.9535,0.0,0.0,1128775564.67,H1:GDS-CALIB_STRAIN,1.29758532808e-07,3.92530296267e-07,3.26066924572e-06,3.59571771469e-07,0.000369550631149,6.18919671069e-08,1.1764964114e-07,1.95036466977e-08,2.2120655558e-05,0.00086127454415,0.010967806913,4.31782098076e-07,9.01175008039e-06,2.24422801693e-05,1.94457402358e-06,0.987722277641,1.83248388907e-07,3.0355963645e-06,1.00831464067e-07,1.54573972395e-05
16132,VvtpcuL771,Scratchy,7.55956,6.1315e-23,128.88965,2566.62611,0.66992,4972.13759,0.0,0.0,1134152757.17,H1:GDS-CALIB_STRAIN,5.37252908828e-09,8.22113088361e-06,2.7149012567e-06,2.44178067987e-07,5.03775117977e-06,2.69255888696e-08,1.21053162161e-07,1.02532853319e-08,5.12108017574e-05,2.31959402299e-05,0.012071098201,3.03770200105e-08,0.000180512142833,3.6452893255e-05,7.17373609405e-08,0.987605631351,5.16150322483e-08,6.27720464763e-06,1.764049955e-07,8.89793227543e-06
16144,vvlS5zngsz,Scratchy,7.80364,9.05464e-23,121.66327,1255.12101,0.625,2341.41726,0.0,0.0,1127479252.51,H1:GDS-CALIB_STRAIN,8.64063487427e-09,0.00107656721957,4.93896477565e-05,9.74040290203e-07,5.75864123675e-06,1.00233603462e-06,2.5213518029e-07,5.17110798626e-08,6.10828351455e-07,0.000289168063318,0.000144192759763,1.59890262807e-07,9.3925242254e-05,0.0114390933886,1.14493392545e-08,0.986716449261,1.8865397351e-06,2.23399874812e-05,3.40544393111e-05,0.000124122583657
16153,HGz5SsKY12,Scratchy,8.14624,4.59598e-23,156.17835,179.75799,0.21484,139.94581,0.0,0.0,1129307536.61,H1:GDS-CALIB_STRAIN,7.89138532298e-09,1.8565717852e-08,3.5608223925e-07,2.2611795103e-08,0.0111375628039,1.44833673943e-08,3.48908173464e-08,1.90216482565e-07,7.797406397e-06,0.00115275243297,0.00177687394898,2.60039865196e-08,4.58878579579e-09,5.05216803504e-07,2.85019041257e-07,0.985908925533,4.85231268499e-08,4.32844604603e-09,1.175377351e-09,1.4544512851e-05
16157,fHkFCOnHwh,Scratchy,9.14599,5.79907e-23,232.18708,3423.52654,3.54492,6832.02618,0.0,0.0,1130600623.29,H1:GDS-CALIB_STRAIN,4.45910671942e-07,9.79628821369e-05,1.27835746753e-05,1.93294522433e-06,0.0019023346249,8.9613831733e-07,4.97196051583e-05,8.38901978568e-05,0.0104099707678,0.00140894926153,4.16214388679e-05,5.61965237011e-07,1.98813069119e-07,0.00013671972556,1.78428490472e-05,0.985640466213,3.09541803745e-07,1.68086913277e-07,2.73236366866e-07,0.000192930805497
16164,8CEARUjWyN,Scratchy,8.1004,6.1344e-23,171.21339,208.23927,0.29688,196.90836,0.0,0.0,1128705555.14,H1:GDS-CALIB_STRAIN,3.34616572673e-07,5.52697456442e-05,3.29605172738e-05,1.38639388751e-05,0.00273452769034,5.04320860273e-06,8.09578050394e-05,0.000192217674339,0.00285913492553,0.00570074515417,0.0010157187935,2.21667983169e-06,1.98862471734e-06,0.000374673691113,1.97729441425e-05,0.984886884689,4.14491842093e-06,2.38784868998e-05,8.3502391135e-06,0.00198734039441
16168,cC4y2CVVWm,Scratchy,9.26785,6.90838e-23,137.89617,205.95334,0.41406,201.48023,0.0,0.0,1128695523.98,H1:GDS-CALIB_STRAIN,1.22952572568e-08,2.1835046482e-06,2.66878510047e-06,1.33641810862e-06,4.99359193782e-05,2.36895473904e-07,7.3010920687e-07,3.20780454786e-05,5.16526088177e-05,0.0153134493157,0.000247908872552,5.66810776093e-08,2.0027421499e-07,2.73663081316e-05,5.57321982342e-07,0.984265446663,6.67344579597e-07,5.52196723902e-08,6.92388994139e-07,2.76441824099e-06
16180,6bqLHlZskc,Scratchy,9.07219,8.15637e-23,263.94216,253.6414,1.26172,246.01505,0.0,0.0,1129316773.13,H1:GDS-CALIB_STRAIN,5.64171038775e-08,2.29160218623e-06,6.05222203376e-06,1.35091499942e-06,0.0140324607491,6.20351511316e-06,1.12375510071e-05,5.12537553732e-06,7.95246887719e-06,0.00266932183877,2.9981138141e-06,1.4707832463e-07,1.56051491729e-08,0.000151709842612,8.64013543378e-07,0.983090221882,3.19538116855e-07,1.17162801683e-09,1.05879777834e-07,1.15872062452e-05
16188,wViCrYcIMm,Scratchy,7.77619,4.8259e-23,212.58041,239.8545,0.52344,273.58885,0.0,0.0,1128872540.56,H1:GDS-CALIB_STRAIN,5.65421998999e-07,4.89184731123e-06,6.95793096384e-06,7.20803745935e-06,0.000189401980606,1.26260988509e-06,5.73772667849e-05,0.000162283977261,0.00212322734296,0.0154560329393,0.000242216687184,7.22747245163e-07,4.94767789405e-07,1.69265113072e-05,4.80023300042e-06,0.981686711311,4.73402849366e-07,2.01188328219e-07,1.42121598401e-06,3.6843943235e-05
16202,DiaNcx2PjJ,Scratchy,7.90969,5.13928e-23,160.36765,178.07316,0.5625,143.31547,0.0,0.0,1127169857.63,H1:GDS-CALIB_STRAIN,1.07777520952e-06,0.00179506256245,0.000392799265683,1.9592773242e-05,0.000946358311921,2.19690809899e-05,0.000123921810882,0.000197825647774,0.000382665166399,0.0051508359611,0.00513695832342,4.50172865385e-06,3.16354162351e-05,0.00441635074094,1.08422618723e-05,0.979440748692,2.32000111282e-05,8.00766574685e-05,0.000265226408374,0.00155832269229
16220,wHBzs6xKEG,Scratchy,8.27881,5.93127e-23,98.27066,143.27359,1.32812,120.14895,0.0,0.0,1127156666.48,H1:GDS-CALIB_STRAIN,5.80796381655e-07,1.14477825264e-06,7.51034940549e-06,1.65093115356e-05,0.000255524617387,4.23606979894e-06,8.82986796569e-07,3.36878406415e-06,0.000202059309231,0.0236379168928,0.000228992008488,1.07138941985e-06,1.82367803063e-05,4.16264920204e-05,1.84949822142e-05,0.975552260876,1.99194505512e-06,2.75256229543e-06,4.35960743062e-07,4.37972494183e-06
16221,8aIedItotz,Scratchy,7.91826,5.00627e-23,143.07428,169.56273,0.23438,160.33633,0.0,0.0,1128695528.8,H1:GDS-CALIB_STRAIN,7.79207937285e-07,6.65269817546e-06,2.65788603429e-05,1.08933572847e-05,0.00717423297465,1.00118768387e-05,6.6581756073e-06,4.71754992759e-06,2.71943463304e-05,0.0165855437517,5.76879901928e-05,4.83868291212e-07,1.30264868403e-06,0.000540568144061,1.49841098391e-05,0.975528240204,2.69982001555e-06,2.38641213457e-08,1.26803840317e-07,6.3852405674e-07
16235,Hex8IE5yKD,Scratchy,9.60335,5.84459e-23,265.68945,1693.35274,2.22656,3117.05228,0.0,0.0,1128878595.6,H1:GDS-CALIB_STRAIN,5.90525496591e-06,3.57067656296e-05,9.30403548409e-05,4.63407968709e-06,0.00131164200138,8.00289490144e-06,9.01486964722e-06,0.00010603039118,0.000985209248029,0.00761622283608,0.0170313678682,4.85276996187e-06,0.000128830753965,3.43318533851e-05,4.75698761875e-05,0.971966743469,4.35514220953e-06,1.15552353463e-07,2.98992722492e-06,0.000603418622632
16266,TR8R5Gg3H8,Scratchy,7.72558,5.81945e-23,149.41414,1727.88183,0.17774,3236.19348,0.0,0.0,1129054120.32,H1:GDS-CALIB_STRAIN,2.59199850916e-06,9.17937359191e-05,0.000171406602021,2.80695057882e-05,0.00269053457305,6.33303625364e-06,1.74844899448e-05,0.000135187845444,0.00343999592587,0.0115472786129,0.0149190947413,9.8887094282e-06,3.48799367202e-05,0.000377036107238,7.75915832492e-05,0.965352892876,2.34047311096e-05,5.69618459849e-05,1.54390600073e-05,0.00100213708356
16268,Z4dfK9beS3,Scratchy,8.19127,1.14122e-21,949.47114,1253.93379,0.14062,2279.05936,0.0,0.0,1128695480.83,H1:GDS-CALIB_STRAIN,2.7003307923e-10,2.74760310504e-07,4.44427087132e-06,8.29667897051e-07,0.000317618367262,2.34323408677e-07,3.51437165591e-07,6.871546816e-07,6.45894306217e-06,0.00164735107683,0.00064257759368,6.83511203192e-08,9.24529643953e-08,0.00259362510405,1.07552491357e-08,0.964668393135,2.88205512788e-08,4.85703531012e-05,0.000230989870033,0.0298373997211
16270,xsCqkZVx1f,Scratchy,7.50126,4.16035e-23,191.26897,208.23927,0.1875,196.90836,0.0,0.0,1129306601.66,H1:GDS-CALIB_STRAIN,9.34396780394e-07,3.79026118935e-07,1.06227946617e-06,7.27718713733e-07,0.000681388482917,2.50755096687e-08,1.98676389118e-06,8.41902874527e-05,0.0145298633724,0.00406250078231,0.0159829203039,4.77124899589e-07,1.17061389915e-07,2.33330922583e-07,3.2784184441e-05,0.964377045631,2.02138778604e-07,6.30003995639e-08,9.99882985298e-08,0.000243005444645
16274,pmSackAr0i,Scratchy,7.6804,4.57635e-23,270.73365,289.9985,0.46484,173.30086,0.0,0.0,1126559695.18,H1:GDS-CALIB_STRAIN,2.67888231065e-06,0.00011641279707,5.02918628627e-05,5.57685780223e-06,0.000268366158707,7.03140449332e-06,4.07466286561e-05,0.000710903899744,0.0174025055021,0.0025790722575,0.0068501541391,5.70000747757e-06,2.53636681009e-05,7.223735156e-05,3.74623450625e-05,0.96315330267,8.52229186421e-06,5.07934146299e-06,5.43174610357e-05,0.00860428437591
16279,UGm4Kc5Xbp,Scratchy,7.54602,5.55604e-23,211.47659,249.10979,0.36328,224.81232,0.0,0.0,1134152773.5,H1:GDS-CALIB_STRAIN,6.47318358915e-07,0.00494112633169,6.3404069806e-05,5.21488664162e-06,0.00843232497573,2.66948318313e-05,0.00011174147221,0.000119762706163,0.000118533040222,0.00193834817037,0.0179080888629,9.47946887209e-07,2.13557832467e-05,0.00359179219231,5.55835367777e-06,0.96247202158,3.20128783642e-05,3.29274882915e-07,4.50243805972e-06,0.000205613221624
